Date,sp500_Adj Close,sp500_Volume,sp500_Volatility,sp500_pct_change,sp500_label
1976-05-31,101.16199913024903,355910000,1.5247961401682197,0.5978715672121163,0.0
1976-06-30,101.76681795987216,417230000,1.5101597320727447,2.391874769508124,0.0
1976-07-31,104.2009528023856,393760000,1.3834570307983418,-0.8724818080413063,0.0
1976-08-31,103.29181844537908,346680000,1.3754888911500012,2.0926291749266523,0.0
1976-09-30,105.45333317347935,414750000,1.427147352424157,-3.383577842970705,0.0
1976-10-31,101.88523755754743,361390000,1.6288370401264625,-0.6789382036797408,0.0
1976-11-30,101.19349975585938,381020000,1.6030579075869245,3.4265132557415137,0.0
1976-12-31,104.66090843894266,534550000,1.4516540491477694,-0.8098299492739501,0.0
1977-01-31,103.81333305722191,501620000,1.5084142691084126,-2.752578795218054,0.0
1977-02-28,100.95578926487973,398440000,1.3536044938183063,-0.38256790259986384,0.0
1977-03-31,100.56956481933594,434690000,1.3129163516323352,-1.510958170224012,0.0
1977-04-30,99.05000076293945,403060000,1.4497986599535082,-0.2923017419575503,0.0
1977-05-31,98.76047588530041,425820000,1.3467401423372864,0.532028211998949,0.0
1977-06-30,99.28590947931463,485150000,1.2890515479977798,0.8989299113838171,0.0
1977-07-31,100.17842021741365,452480000,1.3500013011827345,-2.4240948104696804,0.0
1977-08-31,97.75000033171281,433650000,1.378371776219312,-1.552552294911479,0.0
1977-09-30,96.23238045828683,383670000,1.261874677368176,-2.5904559584092457,0.0
1977-10-31,93.73952302478608,413470000,1.4257874033082758,0.5801297812137037,0.0
1977-11-30,94.28333391462054,494680000,1.4940564165710786,-0.4909215465429043,0.0
1977-12-31,93.82047671363468,450970000,1.3387350217040728,-3.8061560306761653,0.0
1978-01-31,90.24952298118954,428140000,1.5207913711334566,-1.4119293309293715,1.0
1978-02-28,88.97526349519428,368600000,1.307314913795875,-0.1750127957123068,1.0
1978-03-31,88.81954539905895,497580000,1.333483439044854,4.380740923873469,1.0
1978-04-30,92.7104995727539,695600000,1.659907856496285,5.071457395985854,0.0
1978-05-31,97.41227306019177,775750000,1.6836753519745629,0.25617409676829,0.0
1978-06-30,97.66181807084517,666290000,1.5686891987075853,-0.4805543828793667,1.0
1978-07-31,97.19249992370605,541490000,1.475970129114781,6.923620726356797,1.0
1978-08-31,103.92173999288808,864950000,1.7250911143594436,-0.06229690092765227,1.0
1978-09-30,103.85699996948242,672290000,1.6455380742820516,-3.1517998918122125,1.0
1978-10-31,100.58363515680486,682340000,1.955127138060165,-5.840027547296042,1.0
1978-11-30,94.70952315557571,514610000,1.8308320990913964,1.4760675512557495,1.0
1978-12-31,96.10749969482421,492440000,1.6368158908574084,3.743205737400832,1.0
1979-01-31,99.70500113747336,615730000,1.595840366953445,-1.479893088917981,1.0
1979-02-28,98.2294737163343,475710000,1.394477692024001,1.9167353699380065,1.0
1979-03-31,100.11227278275923,649800000,1.4621364062326219,1.9515365390727286,1.0
1979-04-30,102.06600036621094,620650000,1.4015846499950417,-2.290942463487607,1.0
1979-05-31,99.727727023038,623740000,1.41778316215101,2.0053516337395694,1.0
1979-06-30,101.72761862618583,735710000,1.433712980716066,0.9671018662206663,1.0
1979-07-31,102.71142832438152,680740000,1.4290192130976878,4.522046037753484,1.0
1979-08-31,107.35608639924422,825050000,1.4316112682108644,1.1557387721914563,1.0
1979-09-30,108.59684231406764,713940000,1.7266003373757346,-3.797347630719098,0.0
1979-10-31,104.47304269541864,857930000,2.012911146606266,-0.7745851668228108,0.0
1979-11-30,103.66381000337147,653650000,1.7887560860471274,3.9668515436374485,1.0
1979-12-31,107.7759994506836,710210000,1.5941022883512095,2.8690821399103417,0.0
1980-01-31,110.86818140203303,1158240000,2.264763192805481,4.032554358521312,0.0
1980-02-29,115.33900108337403,956530000,2.401369577257276,-9.236086954747334,0.0
1980-03-31,104.68619065057663,876450000,2.897089356673784,-1.6425500835335685,0.0
1980-04-30,102.96666753859748,674140000,2.3062239137102165,4.591406143939393,0.0
1980-05-31,107.69428543817429,764920000,2.0033533043542904,6.362808385943285,0.0
1980-06-30,114.54666646321614,829660000,1.9516299460194633,4.614766457763012,0.0
1980-07-31,119.83272760564631,1021770000,1.960212808541374,3.057544283149073,0.0
1980-08-31,123.49666631789435,965660000,1.8466548684035362,2.4415530535264405,0.0
1980-09-30,126.51190294538226,1057710000,2.1804994289251938,2.9324003266996734,0.0
1980-10-31,130.22173840066662,1031790000,2.23390546958418,4.171887387822008,0.0
1980-11-30,135.6544426812066,988110000,2.4038016544924568,-1.6005820363593322,0.0
1980-12-31,133.48318204012784,1025650000,2.36769053084875,-0.3876662646570228,0.0
1981-01-31,132.96571277436755,955520000,2.2678911835247932,-3.437312521697115,0.0
1981-02-28,128.3952656796104,816310000,2.094852526670643,3.730459946770417,0.0
1981-03-31,133.18499963933772,1174530000,2.219377963031268,0.9330018257212043,0.0
1981-04-30,134.42761811755952,1123470000,2.0273304217848445,-2.008975334184449,1.0
1981-05-31,131.72700042724608,905430000,1.8822005667760815,0.4180835760187136,1.0
1981-06-30,132.2777293812145,1100970000,2.0152918427768736,-2.3813551842675036,1.0
1981-07-31,129.1277268149636,953970000,1.8768949115036664,0.3886046308233911,1.0
1981-08-31,129.62952314104353,920550000,1.9016010803699472,-8.763435120233606,1.0
1981-09-30,118.26952398390998,959140000,2.4830507844414167,1.2921359867405935,1.0
1981-10-31,119.79772706465288,997560000,2.2129253420773733,2.60586957687023,1.0
1981-11-30,122.9194995880127,987920000,2.0107111184192785,0.7115155687226817,1.0
1981-12-31,123.79409096457742,959470000,1.6536238051654089,-5.264864092752059,1.0
1982-01-31,117.27650032043456,968340000,2.16849082945246,-2.371521116505064,1.0
1982-02-28,114.49526335063733,972190000,2.161444890868433,-3.19060329919728,1.0
1982-03-31,110.84217370074728,1268690000,2.3665045117161587,4.930406500721606,1.0
1982-04-30,116.30714343843006,1136490000,1.496646544609249,0.0394266909789362,1.0
1982-05-31,116.35299949645996,1026460000,0.8375101821259102,-5.719897486006198,1.0
1982-06-30,109.69772720336914,1110530000,1.023062371820655,-0.2926773147460943,1.0
1982-07-31,109.37666684105282,1145190000,1.003997690441516,0.25114792145790144,1.0
1982-08-31,109.65136406638406,1672770000,1.8762286135026265,11.656917303140466,1.0
1982-09-30,122.43333289736793,1548040000,1.392295032816972,8.353235407210954,1.0
1982-10-31,132.66047741117933,2068560000,1.9431239204963062,4.101052227487851,1.0
1982-11-30,138.10095287504652,1857040000,1.7600584372686765,0.9159664788608145,1.0
1982-12-31,139.3659113103693,1682080000,1.3357675379303287,3.5168075199636286,1.0
1983-01-31,144.26714215959822,1857600000,1.4626524352725558,1.7534819567953452,1.0
1983-02-28,146.79684046695107,1615450000,1.2790517814505664,3.4603474787453,1.0
1983-03-31,151.87652123492697,1901920000,1.024415578207926,3.84225224036094,1.0
1983-04-30,157.7120002746582,1786870000,1.0080172649030181,4.048609476936344,0.0
1983-05-31,164.0971432640439,1953130000,1.0214176621817221,1.384514118583161,0.0
1983-06-30,166.36909138072622,1973860000,0.8829472396510869,0.3497688796570192,0.0
1983-07-31,166.95099868774415,1590170000,1.1744007343392113,-2.7152721078239423,1.0
1983-08-31,162.4178247866423,1706430000,1.0560238269699906,2.9200316554898524,1.0
1983-09-30,167.1604766845703,1739810000,0.8960506784178902,0.2954094459831215,0.0
1983-10-31,167.65428452264695,1794620000,0.9771994519334313,-1.4454343260953944,0.0
1983-11-30,165.23095194498697,1814610000,0.7601184554416435,-0.5201954868188222,1.0
1983-12-31,164.37142799014137,1848860000,0.6142969227866787,1.2297930673377255,1.0
1984-01-31,166.39285641624815,2215660000,0.8576113765351526,-5.4944397024815474,1.0
1984-02-29,157.2505012512207,1932810000,1.2674341603086878,0.11964153642127313,1.0
1984-03-31,157.4386381669478,1854920000,0.9823937779231875,0.10344411700568448,1.0
1984-04-30,157.60149917602538,1717530000,0.9862885135227989,-0.6666118739701301,1.0
1984-05-31,156.55090886896306,1939550000,0.9504374957293236,-2.188519982463214,1.0
1984-06-30,153.12476094563803,1812870000,1.0868439863126242,-1.336599644210875,1.0
1984-07-31,151.07809593563988,1662200000,0.9105818984654748,8.831706031572779,1.0
1984-08-31,164.4208692467731,2526920000,1.2997159047009847,1.0289209037832618,1.0
1984-09-30,166.1126299406353,1768660000,0.9802106922654173,-0.7789507252783595,1.0
1984-10-31,164.81869440493375,2110230000,0.9111325419204409,0.8817025774446754,1.0
1984-11-30,166.27190508161272,1757280000,0.8950088581293034,-1.0776950036255073,1.0
1984-12-31,164.48000106811523,1781000000,0.8613803809392383,4.336530863381642,1.0
1985-01-31,171.6127270785245,2673710000,1.0075172860650576,5.402868770879255,1.0
1985-02-28,180.88473751670435,2194620000,0.8406115097113521,-0.8097639236277576,1.0
1985-03-31,179.4199981689453,2153090000,0.8058255973010804,0.6680259058183459,1.0
1985-04-30,180.61857023693267,1981880000,0.6946820939066989,2.3699219985486337,1.0
1985-05-31,184.89908946644175,2350340000,0.7600104608386843,2.156262555515478,1.0
1985-06-30,188.8859992980957,2117000000,0.7731727578369846,1.9369065374145817,1.0
1985-07-31,192.54454456676137,2463070000,0.694949998627944,-2.2011429564232365,1.0
1985-08-31,188.3063638860529,1923200000,0.6172609068367001,-2.177607454102435,1.0
1985-09-30,184.20579046952096,1860160000,0.8322842594001687,1.0719771852363154,1.0
1985-10-31,186.18043451723844,2543240000,0.7718759804699377,6.05061734605846,1.0
1985-11-30,197.44550018310548,2445370000,0.80295163040509,4.969532873527252,1.0
1985-12-31,207.25761922200522,2804380000,0.9292666082571579,0.45183887455674576,1.0
1986-01-31,208.19408971613103,2879010000,1.1181701239510706,5.3657488448889925,1.0
1986-02-28,219.36526168020148,2899100000,1.1080322000038885,5.908747195324256,1.0
1986-03-31,232.3270004272461,3214600000,1.1219809821143232,2.427926120121553,0.0
1986-04-30,237.96772835471413,3240400000,1.3030678346053146,0.20646464907913314,0.0
1986-05-31,238.45904758998327,2680240000,1.0453876267359579,2.867019341280865,0.0
1986-06-30,245.29571460542223,2649600000,1.077770875169692,-2.085529988013914,0.0
1986-07-31,240.17999891801313,3029900000,1.193696231453141,2.007224679361182,0.0
1986-08-31,245.0009511311849,2701900000,1.008373712198057,-2.7477051708163844,0.0
1986-09-30,238.269047328404,3166300000,1.5647178322890813,-0.383163602646149,0.0
1986-10-31,237.35608706266984,3016740000,0.9298401256704842,3.2594680545560437,1.0
1986-11-30,245.0926328960218,2940830000,1.0286259111695808,1.4332627004177372,0.0
1986-12-31,248.60545418479225,3260870000,1.0300930241317159,6.397887495371594,0.0
1987-01-31,264.51095145089283,4040880000,1.5318669939089713,6.208916418735492,0.0
1987-02-28,280.9342153448808,3485300000,1.2773622335978123,4.106708555430394,0.0
1987-03-31,292.47136480158025,3965100000,1.1316422732704179,-1.076843737089408,0.0
1987-04-30,289.3219052269345,3931700000,1.9734666416000504,-0.07134159949687427,0.0
1987-05-31,289.1154983520508,3417700000,1.5407798507548944,4.243491543923832,0.0
1987-06-30,301.3840900767933,3595000000,0.9774638799361026,2.8877376610858008,0.0
1987-07-31,310.0872719504616,3966400000,0.8628508962812049,6.214644409634381,0.0
1987-08-31,329.35809326171875,4062400000,1.1918331216091613,-3.2478758895926587,0.0
1987-09-30,318.6609511602493,3723200000,1.5741780786597461,-12.080821132826644,0.0
1987-10-31,280.1640916304155,6094500000,4.561387605234603,-12.548214424782545,1.0
1987-11-30,245.0085006713867,3589530000,2.5896135275869687,-1.6540613616579256,1.0
1987-12-31,240.9559097290039,3926750000,1.9337519566975425,3.9511764921749704,1.0
1988-01-31,250.47650299072265,3494700000,2.4053480022381954,3.0547760100878594,1.0
1988-02-29,258.12799911499025,3693240000,1.4372013659861183,2.9479146666691625,1.0
1988-03-31,265.7373922596807,4052970000,1.1338472826621844,-1.1748041482168068,1.0
1988-04-30,262.6154983520508,3260760000,1.412588043783173,-2.471936014864273,1.0
1988-05-31,256.12381126767116,3231370000,1.2112912692488127,5.684327755698165,1.0
1988-06-30,270.6827281605114,4306710000,1.236301143058354,-0.603374358523189,1.0
1988-07-31,269.0494979858398,3338470000,1.247558900122735,-1.9784386560016343,1.0
1988-08-31,263.7265187139096,3327470000,1.0804530122910752,1.6090465712311721,1.0
1988-09-30,267.9700012207031,3059450000,0.9505808798080846,3.5174513412076327,1.0
1988-10-31,277.39571562267486,3415160000,1.05549687361905,-2.296873250489593,0.0
1988-11-30,271.02428763253346,2822820000,0.9733511463870417,2.025822592320296,1.0
1988-12-31,276.51475888206846,2844900000,0.7319979081161215,3.2182924703234015,1.0
1989-01-31,285.413812546503,3532220000,0.9176989777575859,3.012201672595103,0.0
1989-02-28,294.0110521818462,3216280000,0.9263271424411768,-0.4414358722435535,1.0
1989-03-31,292.7131819291548,3504530000,0.921495070531013,3.2584164494783194,1.0
1989-04-30,302.2509963989258,3237250000,0.7937578948616331,3.8640081759247944,1.0
1989-05-31,313.92999961159444,3747320000,0.8295888563145379,3.1209913411101127,1.0
1989-06-30,323.7277277166193,3966590000,0.9861207090330221,2.532613998205728,1.0
1989-07-31,331.92650146484374,3249030000,0.9445399196958538,4.423065056567707,0.0
1989-08-31,346.60782656462294,3949100000,0.994186580488898,0.2082107566073481,0.0
1989-09-30,347.3295013427734,3035020000,0.8196107079922226,0.019512002391175776,0.0
1989-10-31,347.3972722833807,4012670000,1.5405485685015967,-2.0662877497408894,0.0
1989-11-30,340.2190450032552,3032160000,0.8719582214855017,2.45516976239094,0.0
1989-12-31,348.57200012207034,3213420000,0.9035209689044843,-2.4672612015005084,0.0
1990-01-31,339.9718184037642,3793250000,1.6471553907542795,-2.7999918745903694,1.0
1990-02-28,330.45263511256167,2961970000,1.164578909951029,2.424663790042907,1.0
1990-03-31,338.46500049937856,3283280000,0.9646086992244708,-0.08479522163423683,1.0
1990-04-30,338.1779983520508,2801220000,1.0057565350250561,3.5697186375042094,1.0
1990-05-31,350.2500013871626,3596680000,0.9422050378869035,2.894122771404129,1.0
1990-06-30,360.3866664341518,3226280000,1.0911161282938853,-0.09870352512277827,0.0
1990-07-31,360.0309520903088,3373540000,1.1572570032057166,-8.13386522770984,1.0
1990-08-31,330.7465196692425,4020730000,1.9763495324668128,-4.637895207814054,1.0
1990-09-30,315.40684268349094,2687280000,1.5706023402838363,-2.6258332136757283,1.0
1990-10-31,307.1247850501019,3671900000,1.9026744538206286,2.658908848789809,1.0
1990-11-30,315.2909531366257,3149770000,1.3378234092290666,4.268612623660914,1.0
1990-12-31,328.74950256347654,3116830000,0.9532590153859263,-0.9928674989091958,1.0
1991-01-31,325.4854555996981,3660240000,1.3336702351477638,11.299338161601344,1.0
1991-02-28,362.2631578947368,4303170000,1.5126601688218035,2.764797141415847,1.0
1991-03-31,372.2789993286133,3927920000,1.203068612633802,1.9876589105076867,1.0
1991-04-30,379.6786360307173,4017200000,1.2765446306957655,-0.4441555973298682,1.0
1991-05-31,377.9922721169212,3739700000,1.0670437631562375,0.07955907378019574,1.0
1991-06-30,378.2929992675781,3258730000,0.9800844264752352,0.5111959444378067,1.0
1991-07-31,380.2268177379261,3481570000,0.9174051808844788,2.4133913379853293,1.0
1991-08-31,389.4031788219105,3713820000,1.010545488155828,-0.5661686603446179,1.0
1991-09-30,387.19850006103513,3260990000,0.8331512897726197,-0.08135882624039396,1.0
1991-10-31,386.88347990616506,4082380000,0.8617407158462024,-0.24916564022219004,1.0
1991-11-30,385.919499206543,3737620000,1.1864009816498848,0.6713775923188683,1.0
1991-12-31,388.5104762486049,4155310000,1.1946705487235298,7.094923402271129,1.0
1992-01-31,416.0749969482422,5286280000,0.9941928268786643,-0.8458104963472521,0.0
1992-02-29,412.55579095137745,4267610000,0.9700067002276738,-1.258313689947063,0.0
1992-03-31,407.3645449551669,4066240000,0.7198836273138564,0.010457162861697572,0.0
1992-04-30,407.40714372907365,4315840000,1.0723712238759129,1.818170922642741,0.0
1992-05-31,414.814501953125,3643980000,0.7696937066354529,-1.5765974169703434,0.0
1992-06-30,408.2745472301136,4259830000,0.7850912968577475,1.6598675264408482,0.0
1992-07-31,415.0513638583097,4265220000,0.8543455565832078,0.6928730531635205,0.0
1992-08-31,417.9271429152716,3653820000,0.7035702971631096,0.1316017463896311,0.0
1992-09-30,418.4771423339844,4023850000,0.746248783757487,-1.427655941193402,0.0
1992-10-31,412.5027285489169,4507010000,0.9839386387934185,2.5069576339152864,0.0
1992-11-30,422.8439971923828,4148770000,0.6668471981670635,3.0260684034873653,0.0
1992-12-31,435.6395457874645,4876150000,0.6452861947750733,-0.0942399428199575,0.0
1993-01-31,435.22899932861327,5280850000,0.6860153148669443,1.4876493575874175,0.0
1993-02-28,441.70368074115953,5442450000,0.9035708222523795,1.913394886716044,0.0
1993-03-31,450.15521638289744,5766950000,0.8371763924458129,-1.5722567221181292,0.0
1993-04-30,443.0776207333519,5853170000,0.8683316806672713,0.48950280336173535,0.0
1993-05-31,445.24649810791016,5108640000,0.8176511551486949,0.6317951652520092,1.0
1993-06-30,448.0595439564098,5544400000,0.6461286831981965,-0.17260114912334443,1.0
1993-07-31,447.28618803478423,5308530000,0.6716668451748388,1.5295666839595319,1.0
1993-08-31,454.1277285489169,5506200000,0.5474464743865398,1.1246847487698615,1.0
1993-09-30,459.23523385184154,5552720000,0.7136042623552669,1.0157676517877519,1.0
1993-10-31,463.8999968029204,5940460000,0.5880305177292456,-0.21761618696537244,1.0
1993-11-30,462.8904753185454,5876610000,0.780355453811384,0.6599793275649135,1.0
1993-12-31,465.94545676491475,5791210000,0.49663157716943124,1.5124947708507472,1.0
1994-01-31,472.9928574335007,6627390000,0.5836325608502585,-0.2987059930238309,1.0
1994-02-28,471.5799994217722,5853100000,0.861997417171252,-1.6481132790425477,1.0
1994-03-31,463.8078268299932,7225010000,0.9649990262026718,-3.573833559729933,1.0
1994-04-30,447.2321070620888,5735010000,1.1290988727232334,0.8198126944130057,1.0
1994-05-31,450.89857264927457,5675970000,0.8395149302552452,0.871002017537602,1.0
1994-06-30,454.825908314098,5852670000,0.8485004350324195,-0.7530153407728092,1.0
1994-07-31,451.40099945068357,4980100000,0.6218306376193985,2.8449309012796355,1.0
1994-08-31,464.2430459727412,6398750000,0.6585840437463708,0.5848329124056618,1.0
1994-09-30,466.9580920991443,6152870000,0.76389620291336,-0.6733543765322232,1.0
1994-10-31,463.81380934942337,6344700000,0.9110971526739947,-0.6033820890586282,1.0
1994-11-30,461.0152398972284,6251240000,0.9445178297081731,-1.2642912843577916,1.0
1994-12-31,455.1866643996466,6351530000,0.774939796528384,2.21081511990825,1.0
1995-01-31,465.25,6852060000,0.6569351547804979,3.584038092980219,1.0
1995-02-28,481.92473722759047,6330100000,0.6454501704209359,2.3298886498650617,1.0
1995-03-31,493.1530469811481,7792400000,0.7112613833968137,2.991514244776759,1.0
1995-04-30,507.9057906301398,6307030000,0.6394987635078228,3.1320473030669103,1.0
1995-05-31,523.8136402476918,7555690000,0.8671642230699664,2.9667887431573963,1.0
1995-06-30,539.3540843616832,7555650000,0.797460583979197,3.3396267801269133,1.0
1995-07-31,557.3664978027343,7307960000,0.8579793883938107,0.3128109561511299,1.0
1995-08-31,559.1100012737771,7146620000,0.6784795313441455,3.5154964954762606,1.0
1995-09-30,578.765493774414,7052830000,0.6713472931268819,0.7175079791905203,1.0
1995-10-31,582.9181823730469,8043320000,0.7551162884896575,2.1639740553656543,1.0
1995-11-30,595.5323806036087,7602150000,0.6208330649681236,3.1969073659105396,1.0
1995-12-31,614.5709991455078,7697540000,0.7485760685362357,-0.02456901496478857,1.0
1996-01-31,614.4200051047585,9188050000,0.9895626723389537,5.71628511408648,1.0
1996-02-29,649.5420043945312,8749960000,1.140405230452593,-0.3798438023623853,1.0
1996-03-31,647.0747593470982,8984200000,1.1717567665387185,0.015159781836781731,1.0
1996-04-30,647.1728544689361,8875580000,0.9196779047533767,2.1721554469359026,1.0
1996-05-31,661.2304548783736,8921140000,1.0674238190566099,1.099244293411323,1.0
1996-06-30,668.4989929199219,7930840000,0.7962708345565286,-3.654237207244173,1.0
1996-07-31,644.0704539905895,8849860000,1.4391023323344887,2.8897187588576774,1.0
1996-08-31,662.6822787198154,7380320000,0.8138074086365044,1.8414887071726262,1.0
1996-09-30,674.885498046875,8064070000,0.8872427031482052,3.9369872383463607,1.0
1996-10-31,701.4556539784307,9703670000,0.8031757029641466,4.877479021685602,1.0
1996-11-30,735.6690063476562,8763850000,0.8318638520122366,1.03035936855517,1.0
1996-12-31,743.249040876116,9089170000,1.3192446936356765,3.0901856788254083,1.0
1997-01-31,766.216816295277,11635830000,1.2891040613869493,4.198211175897815,1.0
1997-02-28,798.3842163085938,9715930000,1.1581403666942793,-0.780164970953067,1.0
1997-03-31,792.1555023193359,10120760000,1.3470333401768027,-3.563355382455654,1.0
1997-04-30,763.9281865900213,10454880000,1.4133065696928004,9.053631648645949,1.0
1997-05-31,833.0914306640625,10106650000,1.4155569383209168,5.184876315763669,1.0
1997-06-30,876.2861909412202,10857950000,1.2475151922596988,5.592733758921986,1.0
1997-07-31,925.2945445667614,11958120000,1.281606136516501,0.2638259793206825,1.0
1997-08-31,927.7357119605655,10606100000,1.6527989347631662,1.001209083470619,1.0
1997-09-30,937.0242861793155,11383000000,1.3864974721703323,1.508528204639471,1.0
1997-10-31,951.1595618206521,14017260000,2.017053551708854,-1.2864163195107552,1.0
1997-11-30,938.9236899928043,10173620000,1.4867972581252507,2.496663634975291,1.0
1997-12-31,962.3654563210227,11958880000,1.3956918061471326,0.10324002778760648,1.0
