DATE,FF,Fed_fund_pct
1984-06-30,11.0825,0.5188360027069795
1984-07-31,11.14,4.165170556552949
1984-08-31,11.604,-2.2104446742502506
1984-09-30,11.3475,-10.799735624586916
1984-10-31,10.122,-6.416716064018966
1984-11-30,9.4725,-11.665347057271033
1984-12-31,8.367500000000001,0.12548550941139672
1985-01-31,8.378,1.4561947958940067
1985-02-28,8.5,0.8235294117647093
1985-03-31,8.57,-2.9171528588098017
1985-04-30,8.32,-3.3894230769230775
1985-05-31,8.038,-6.817616322468275
1985-06-30,7.49,5.260347129506009
1985-07-31,7.884,0.3297818366311492
1985-08-31,7.91,-0.4740834386852041
1985-09-30,7.8725000000000005,1.6703715465226934
1985-10-31,8.004,0.23113443278362436
1985-11-30,8.0225,1.558117793705204
1985-12-31,8.1475,1.6017183185026034
1986-01-31,8.278,-4.928726745590726
1986-02-28,7.87,-4.288437102922495
1986-03-31,7.5325,-6.51178227680053
1986-04-30,7.042,-2.6909968758875165
1986-05-31,6.852500000000001,0.5837285662166968
1986-06-30,6.8925,-3.8375045339136737
1986-07-31,6.628,-6.004828002413996
1986-08-31,6.23,-6.340288924558594
1986-09-30,5.835,0.8740359897172263
1986-10-31,5.886,2.4889568467550056
1986-11-30,6.0325,12.822213012847083
1986-12-31,6.806,-5.340875697913608
1987-01-31,6.4425,-4.850601474582848
1987-02-28,6.13,-0.48939641109298937
1987-03-31,6.1,3.311475409836065
1987-04-30,6.302,9.56839098698827
1987-05-31,6.905,-2.643012309920349
1987-06-30,6.7225,-1.9114912606917178
1987-07-31,6.593999999999999,1.7212617531088894
1987-08-31,6.7075,6.8356317554976025
1987-09-30,7.166000000000001,2.6374546469438895
1987-10-31,7.355,-9.381373215499664
1987-11-30,6.665,1.6354088522130665
1987-12-31,6.774000000000001,1.0481251845290644
1988-01-31,6.845,-3.4331628926223567
1988-02-29,6.609999999999999,-0.6051437216339021
1988-03-31,6.5699999999999985,4.299847792998489
1988-04-30,6.852499999999999,2.225465158701215
1988-05-31,7.005,6.723768736616717
1988-06-30,7.476000000000001,3.765382557517369
1988-07-31,7.757499999999999,2.9970995810506067
1988-08-31,7.99,2.28410513141428
1988-09-30,8.172500000000001,1.5907005200366742
1988-10-31,8.302499999999998,0.4516711833785177
1988-11-30,8.34,4.406474820143882
1988-12-31,8.7075,4.766006316393924
1989-01-31,9.1225,1.1784050424773902
1989-02-28,9.23,6.608884073672799
1989-03-31,9.84,-0.05081300813007119
1989-04-30,9.835,-0.21352313167258785
1989-05-31,9.814000000000002,-2.970246586509078
1989-06-30,9.5225,-2.1527960094513
1989-07-31,9.3175,-3.536356318755044
1989-08-31,8.988,0.1056964842011677
1989-09-30,8.9975,-1.111419838844139
1989-10-31,8.897499999999999,-3.5234616465299187
1989-11-30,8.584,-1.2989282385834051
1989-12-31,8.4725,-2.720566538801998
1990-01-31,8.242,-0.05459839844698095
1990-02-28,8.2375,0.3945371775417161
1990-03-31,8.27,0.030229746070126996
1990-04-30,8.272499999999999,-1.142339075249299
1990-05-31,8.178,1.2472487160675019
1990-06-30,8.280000000000001,-0.9661835748792492
1990-07-31,8.2,-0.9512195121951148
1990-08-31,8.122,0.9911351883772336
1990-09-30,8.202499999999999,-1.1277049679975326
1990-10-31,8.110000000000001,-3.606658446362531
1990-11-30,7.8175,-6.299968020466898
1990-12-31,7.325,-5.31058020477816
1991-01-31,6.936,-9.241637831603242
1991-02-28,6.294999999999999,-1.350277998411409
1991-03-31,6.210000000000001,-5.354267310789071
1991-04-30,5.8774999999999995,-1.3185878349638398
1991-05-31,5.8,0.1293103448275911
1991-06-30,5.8075,1.661644425312078
1991-07-31,5.903999999999999,-3.8363821138211183
1991-08-31,5.6775,-3.6107441655658308
1991-09-30,5.4725,-4.467793513019651
1991-10-31,5.228,-7.421576128538636
1991-11-30,4.84,-6.81818181818182
1991-12-31,4.51,-10.110864745011076
1992-01-31,4.054,0.27133695115935175
1992-02-29,4.065,-1.5375153751537514
1992-03-31,4.0025,-5.858838226108697
1992-04-30,3.768,1.512738853503195
1992-05-31,3.825,-2.026143790849676
1992-06-30,3.7475,-10.393595730486977
1992-07-31,3.3580000000000005,-1.9505658129839354
1992-08-31,3.2925,-1.7160212604404015
1992-09-30,3.2359999999999998,-4.125463535228669
1992-10-31,3.1025,-2.9008863819500355
1992-11-30,3.0125,-0.14937759336100148
1992-12-31,3.008,0.14960106382977814
1993-01-31,3.0124999999999997,-0.08298755186720341
1993-02-28,3.0100000000000002,2.392026578073077
1993-03-31,3.082,-4.12070084360804
1993-04-30,2.955,1.1844331641286003
1993-05-31,2.99,1.6053511705685337
1993-06-30,3.0379999999999994,0.6418696510862507
1993-07-31,3.0574999999999997,-0.8994276369582802
1993-08-31,3.0300000000000002,0.792079207920778
1993-09-30,3.054,-1.031434184675816
1993-10-31,3.0225000000000004,-0.6617038875103542
1993-11-30,3.0025,-0.5495420482930952
1993-12-31,2.9859999999999998,1.1386470194239873
1994-01-31,3.02,6.539735099337755
1994-02-28,3.2175000000000002,2.688422688422675
1994-03-31,3.304,7.748184019370467
1994-04-30,3.56,10.252808988764038
1994-05-31,3.925,6.955414012738868
1994-06-30,4.198,2.787041448308718
1994-07-31,4.315,3.2213209733487473
1994-08-31,4.453999999999999,5.69151324652002
1994-09-30,4.7075000000000005,1.5932023366967454
1994-10-31,4.7825,9.18975431259801
1994-11-30,5.2219999999999995,5.1321332822673265
1994-12-31,5.489999999999999,-0.728597449908926
1995-01-31,5.449999999999999,7.568807339449552
1995-02-28,5.8625,1.5948827292110823
1995-03-31,5.9559999999999995,1.746138347884503
1995-04-30,6.0600000000000005,-0.726072607260734
1995-05-31,6.016,-0.2659574468085109
1995-06-30,6.0,-2.125000000000006
1995-07-31,5.8725,-2.2222222222222157
1995-08-31,5.742,0.4876349703935992
1995-09-30,5.7700000000000005,0.47660311958403756
1995-10-31,5.797499999999999,-0.19836136265631468
1995-11-30,5.786,-1.2270998963013973
1995-12-31,5.715000000000001,-3.9020122484689543
1996-01-31,5.492,-5.407865986890017
1996-02-29,5.195,2.935514918190565
1996-03-31,5.3475,-2.4777933613838297
1996-04-30,5.215,0.44103547459253256
1996-05-31,5.238,1.326842306223743
1996-06-30,5.3075,0.9891662741403714
1996-07-31,5.36,-2.65858208955224
1996-08-31,5.2175,1.1499760421657808
1996-09-30,5.2775,-0.5210800568451113
1996-10-31,5.249999999999999,1.1428571428571694
1996-11-30,5.3100000000000005,0.28248587570619194
1996-12-31,5.324999999999999,-1.5586854460093766
1997-01-31,5.242,-1.1350629530713445
1997-02-28,5.1825,2.3154848046309717
1997-03-31,5.3025,4.856199905704861
1997-04-30,5.5600000000000005,-1.1241007194244763
1997-05-31,5.4975,0.3183265120509497
1997-06-30,5.515000000000001,0.5983680870353485
1997-07-31,5.548,0.1261715933669732
1997-08-31,5.555,-0.3150315031503003
1997-09-30,5.5375000000000005,-0.5688487584650328
1997-10-31,5.505999999999999,0.34507809662188554
1997-11-30,5.525,-0.34389140271493446
1997-12-31,5.506,1.0261532873229324
1998-01-31,5.562500000000001,-1.1235955056179934
1998-02-28,5.5,-0.2272727272727305
1998-03-31,5.4875,-0.4282460136674152
1998-04-30,5.464,0.15556368960466402
1998-05-31,5.472499999999999,0.776610324349042
1998-06-30,5.515000000000001,1.1060743427017052
1998-07-31,5.576,-0.5559540889526488
1998-08-31,5.545,-0.3787195671776519
1998-09-30,5.523999999999999,-8.671252715423593
1998-10-31,5.045,-3.617443012884046
1998-11-30,4.8625,-2.6015424164524434
1998-12-31,4.736,-3.1355574324324205
1999-01-31,4.5875,3.6512261580381367
1999-02-28,4.755,1.240799158780216
1999-03-31,4.813999999999999,-1.9526381387619325
1999-04-30,4.72,1.1122881355932437
1999-05-31,4.772500000000001,-0.471451021477231
1999-06-30,4.75,4.947368421052619
1999-07-31,4.984999999999999,0.6519558676028213
1999-08-31,5.0175,4.314897857498753
1999-09-30,5.234,-0.6495987772258444
1999-10-31,5.199999999999999,3.0288461538461666
1999-11-30,5.3575,0.7559496033597881
1999-12-31,5.398000000000001,-1.07447202667656
2000-01-31,5.34,6.928838951310863
2000-02-29,5.71,1.9614711033274972
2000-03-31,5.822,3.529714874613531
2000-04-30,6.0275,3.5586893405226068
2000-05-31,6.242,4.2534444088433245
2000-06-30,6.5075,0.9988474836726777
2000-07-31,6.5725,-1.194370483073385
2000-08-31,6.4940000000000015,0.3233754234677876
2000-09-30,6.515,-0.03837298541827154
2000-10-31,6.512499999999999,0.02303262955855578
2000-11-30,6.514,-0.02302732575990262
2000-12-31,6.5125,-8.760076775431862
2001-01-31,5.942,-7.522719623022551
2001-02-28,5.495,-3.184713375796175
2001-03-31,5.32,-8.035714285714288
2001-04-30,4.8925,-12.968829841594259
2001-05-31,4.258000000000001,-6.411460779708795
2001-06-30,3.9850000000000003,-5.081555834378924
2001-07-31,3.7825,-2.7627230667547984
2001-08-31,3.678,-14.491571506253397
2001-09-30,3.145,-19.68203497615263
2001-10-31,2.526,-17.359461599366586
2001-11-30,2.0875,-10.059880239520957
2001-12-31,1.8775,-9.134487350199732
2002-01-31,1.706,1.9929660023446676
2002-02-28,1.74,-0.7183908045976987
2002-03-31,1.7275,0.7235890014471754
2002-04-30,1.74,1.034482758620678
2002-05-31,1.7579999999999998,-0.1706484641638164
2002-06-30,1.755,-1.3105413105413055
2002-07-31,1.732,0.31755196304848954
2002-08-31,1.7374999999999998,0.5755395683453243
2002-09-30,1.7474999999999998,0.6008583690987099
2002-10-31,1.7579999999999998,-22.35494880546073
2002-11-30,1.3650000000000002,-8.974358974358992
2002-12-31,1.2425,-1.327967806841025
2003-01-31,1.2260000000000002,2.9771615008156402
2003-02-28,1.2625,-1.1881188118811805
2003-03-31,1.2475,1.322645290581159
2003-04-30,1.264,-0.7120253164557057
2003-05-31,1.255,-1.1952191235059684
2003-06-30,1.24,-16.774193548387096
2003-07-31,1.032,0.04844961240309544
2003-08-31,1.0325,-3.3898305084745686
2003-09-30,0.9975,2.055137844611525
2003-10-31,1.018,-2.2593320235756296
2003-11-30,0.9950000000000001,-0.9045226130653385
2003-12-31,0.986,0.9127789046653153
2004-01-31,0.995,1.0050251256281304
2004-02-29,1.005,0.09950248756220019
2004-03-31,1.006,-0.09940357852883815
2004-04-30,1.005,0.0
2004-05-31,1.005,1.8905472636816052
2004-06-30,1.024,23.046874999999996
2004-07-31,1.26,10.31746031746031
2004-08-31,1.39,13.956834532374113
2004-09-30,1.584,11.268939393939386
2004-10-31,1.7625,7.375886524822701
2004-11-30,1.8925,12.866578599735801
2004-12-31,2.136,4.634831460674146
2005-01-31,2.235,11.297539149888141
2005-02-28,2.4875,4.844221105527632
2005-03-31,2.6079999999999997,6.307515337423325
2005-04-30,2.7725,7.9350766456266975
2005-05-31,2.9925,0.985797827903079
2005-06-30,3.022,7.792852415618798
2005-07-31,3.2575,6.707597851112822
2005-08-31,3.476,3.711162255466053
2005-09-30,3.605,4.368932038834945
2005-10-31,3.7624999999999997,5.99335548172757
2005-11-30,3.9879999999999995,4.375626880641951
2005-12-31,4.1625000000000005,1.7417417417417151
2006-01-31,4.234999999999999,5.785123966942173
2006-02-28,4.48,1.741071428571415
2006-03-31,4.558,5.035103115401488
2006-04-30,4.7875,3.0182767624020856
2006-05-31,4.9319999999999995,1.0746147607461645
2006-06-30,4.985,4.663991975927764
2006-07-31,5.217499999999999,0.5845711547676256
2006-08-31,5.248,-0.009527439024384963
2006-09-30,5.2475000000000005,0.04764173415911391
2006-10-31,5.25,-0.0380952380952339
2006-11-30,5.248,-0.05716463414634363
2006-12-31,5.245,-0.05719733079124884
2007-01-31,5.241999999999999,0.3433803891644541
2007-02-28,5.26,-0.0950570342205303
2007-03-31,5.255,-0.0475737392959161
2007-04-30,5.2524999999999995,0.02855782960496802
2007-05-31,5.2540000000000004,-0.07613247049867619
2007-06-30,5.25,0.1904761904761864
2007-07-31,5.26,-3.6882129277566533
2007-08-31,5.066,-1.746940386892991
2007-09-30,4.977500000000001,-4.69110999497742
2007-10-31,4.744,-5.617622259696454
2007-11-30,4.4775,-3.0709101060859894
2007-12-31,4.34,-9.032258064516117
2008-01-31,3.9480000000000004,-24.328774062816628
2008-02-29,2.9875,-9.205020920502074
2008-03-31,2.7125000000000004,-16.460829493087566
2008-04-30,2.266,-12.731685789938227
2008-05-31,1.9774999999999998,0.2528445006321171
2008-06-30,1.9825,1.9924337957124776
2008-07-31,2.022,-0.8407517309594414
2008-08-31,2.005,-3.49127182044887
2008-09-30,1.935,-44.39276485788113
2008-10-31,1.076,-66.54275092936803
2008-11-30,0.36,-45.55555555555555
2008-12-31,0.196,-24.744897959183664
2009-01-31,0.14750000000000002,50.847457627118644
2009-02-28,0.22250000000000003,-14.606741573033707
2009-03-31,0.19000000000000003,-20.0
2009-04-30,0.15200000000000002,16.776315789473678
2009-05-31,0.17750000000000002,15.492957746478869
2009-06-30,0.20500000000000002,-21.951219512195127
2009-07-31,0.16,4.687500000000004
2009-08-31,0.1675,-11.641791044776129
2009-09-30,0.148,-18.918918918918916
2009-10-31,0.12,-2.0833333333333353
2009-11-30,0.1175,0.42553191489361747
2009-12-31,0.118,-8.89830508474576
2010-01-31,0.1075,16.27906976744186
2010-02-28,0.125,29.600000000000005
2010-03-31,0.162,21.913580246913583
2010-04-30,0.1975,1.2658227848101276
2010-05-31,0.2,-11.00000000000001
2010-06-30,0.178,2.528089887640452
2010-07-31,0.1825,2.739726027397263
2010-08-31,0.1875,4.533333333333337
2010-09-30,0.196,-4.336734693877554
2010-10-31,0.1875,2.6666666666666687
2010-11-30,0.1925,-2.3376623376623398
2010-12-31,0.188,-10.90425531914893
2011-01-31,0.1675,-4.4776119402985115
2011-02-28,0.16,-11.249999999999991
2011-03-31,0.14200000000000002,-29.5774647887324
2011-04-30,0.1,-7.500000000000007
2011-05-31,0.0925,1.621621621621623
2011-06-30,0.094,-28.19148936170212
2011-07-31,0.0675,45.18518518518518
2011-08-31,0.098,-13.265306122448978
2011-09-30,0.085,-17.64705882352941
2011-10-31,0.07,14.285714285714276
2011-11-30,0.08,-6.2499999999999885
2011-12-31,0.07500000000000001,0.0
2012-01-31,0.07500000000000001,33.33333333333332
2012-02-29,0.1,30.0
2012-03-31,0.13,3.8461538461538494
2012-04-30,0.135,12.592592592592602
2012-05-31,0.15200000000000002,10.19736842105262
2012-06-30,0.1675,-7.462686567164169
2012-07-31,0.15500000000000003,-13.548387096774203
2012-08-31,0.134,11.940298507462696
2012-09-30,0.15000000000000002,2.6666666666666687
2012-10-31,0.15400000000000003,3.896103896103881
2012-11-30,0.16,3.1250000000000027
2012-12-31,0.165,-11.515151515151507
2013-01-31,0.14600000000000002,-0.6849315068493156
2013-02-28,0.14500000000000002,5.172413793103433
2013-03-31,0.1525,-6.557377049180316
2013-04-30,0.14250000000000002,-18.59649122807019
2013-05-31,0.11599999999999999,-18.103448275862064
2013-06-30,0.095,-3.157894736842108
2013-07-31,0.092,-7.608695652173905
2013-08-31,0.085,-5.8823529411764754
2013-09-30,0.08,7.4999999999999885
2013-10-31,0.086,-1.1627906976744198
2013-11-30,0.08499999999999999,2.941176470588238
2013-12-31,0.0875,-15.428571428571411
2014-01-31,0.07400000000000001,-12.162162162162172
2014-02-28,0.065,19.230769230769248
2014-03-31,0.07750000000000001,13.548387096774167
2014-04-30,0.088,-0.5681818181818187
2014-05-31,0.0875,8.57142857142858
2014-06-30,0.095,-3.157894736842108
2014-07-31,0.092,-2.173913043478263
2014-08-31,0.09,-2.7777777777777803
2014-09-30,0.0875,2.85714285714286
2014-10-31,0.09,2.7777777777777803
2014-11-30,0.0925,27.567567567567565
