DATE,HTRUCKSSAAR,Heavy_truck_pct
1981-02-28,0.235,2.978723404255322
1981-03-31,0.242,14.876033057851254
1981-04-30,0.278,-21.582733812949648
1981-05-31,0.218,-3.6697247706422047
1981-06-30,0.21,5.71428571428572
1981-07-31,0.222,0.9009009009008893
1981-08-31,0.22399999999999998,-3.1249999999999907
1981-09-30,0.217,-3.6866359447004644
1981-10-31,0.209,-4.306220095693771
1981-11-30,0.2,3.0000000000000027
1981-12-31,0.20600000000000002,1.941747572815522
1982-01-31,0.21,-5.2380952380952435
1982-02-28,0.19899999999999998,-2.512562814070354
1982-03-31,0.19399999999999998,6.185567010309299
1982-04-30,0.20600000000000002,-1.4563106796116518
1982-05-31,0.203,-4.92610837438424
1982-06-30,0.193,-9.844559585492236
1982-07-31,0.174,-3.448275862068953
1982-08-31,0.168,1.7857142857142874
1982-09-30,0.171,-7.017543859649128
1982-10-31,0.159,3.1446540880503
1982-11-30,0.16399999999999998,7.317073170731732
1982-12-31,0.17600000000000002,0.5681818181818028
1983-01-31,0.177,-5.6497175141242995
1983-02-28,0.16699999999999998,14.371257485029954
1983-03-31,0.191,-13.089005235602091
1983-04-30,0.166,-1.8072289156626522
1983-05-31,0.163,7.3619631901840386
1983-06-30,0.175,5.142857142857148
1983-07-31,0.184,7.60869565217392
1983-08-31,0.198,-2.5252525252525273
1983-09-30,0.193,7.772020725388608
1983-10-31,0.20800000000000002,8.653846153846148
1983-11-30,0.226,-0.44247787610619504
1983-12-31,0.225,-5.777777777777783
1984-01-31,0.212,18.396226415094343
1984-02-29,0.251,-3.1872509960159388
1984-03-31,0.243,8.230452674897126
1984-04-30,0.263,9.125475285171088
1984-05-31,0.287,-2.787456445993034
1984-06-30,0.27899999999999997,8.602150537634417
1984-07-31,0.303,-9.900990099009892
1984-08-31,0.273,8.791208791208778
1984-09-30,0.297,1.010101010101011
1984-10-31,0.3,10.000000000000009
1984-11-30,0.33,-10.303030303030294
1984-12-31,0.29600000000000004,0.6756756756756575
1985-01-31,0.298,-2.0134228187919483
1985-02-28,0.292,5.821917808219183
1985-03-31,0.309,-3.8834951456310716
1985-04-30,0.297,-2.0202020202020035
1985-05-31,0.29100000000000004,0.687285223367679
1985-06-30,0.293,-5.802047781569952
1985-07-31,0.276,0.3623188405796903
1985-08-31,0.27699999999999997,6.498194945848382
1985-09-30,0.295,1.016949152542374
1985-10-31,0.298,-3.0201342281879224
1985-11-30,0.289,12.110726643598628
1985-12-31,0.324,-13.8888888888889
1986-01-31,0.27899999999999997,-12.186379928315406
1986-02-28,0.245,6.5306122448979655
1986-03-31,0.261,3.4482758620689684
1986-04-30,0.27,-2.222222222222224
1986-05-31,0.264,7.1969696969697035
1986-06-30,0.28300000000000003,-4.240282685512371
1986-07-31,0.271,1.4760147601476026
1986-08-31,0.275,-0.36363636363638413
1986-09-30,0.27399999999999997,1.0948905109489062
1986-10-31,0.27699999999999997,0.0
1986-11-30,0.27699999999999997,7.220216606498202
1986-12-31,0.297,-12.794612794612789
1987-01-31,0.259,7.722007722007707
1987-02-28,0.27899999999999997,1.0752688172043021
1987-03-31,0.282,1.0638297872340436
1987-04-30,0.285,1.403508771929826
1987-05-31,0.289,-3.8062283737024067
1987-06-30,0.278,1.798561151079138
1987-07-31,0.28300000000000003,8.127208480565358
1987-08-31,0.306,-2.2875816993464073
1987-09-30,0.299,-5.35117056856186
1987-10-31,0.28300000000000003,11.660777385159001
1987-11-30,0.316,-7.911392405063281
1987-12-31,0.29100000000000004,7.560137457044661
1988-01-31,0.313,8.945686900958474
1988-02-29,0.341,-2.052785923753684
1988-03-31,0.33399999999999996,2.9940119760479074
1988-04-30,0.344,-2.6162790697674283
1988-05-31,0.335,-1.791044776119421
1988-06-30,0.32899999999999996,0.0
1988-07-31,0.32899999999999996,-6.6869300911854
1988-08-31,0.307,9.771986970684047
1988-09-30,0.337,2.9673590504451064
1988-10-31,0.34700000000000003,2.5936599423631144
1988-11-30,0.35600000000000004,-4.7752808988764235
1988-12-31,0.33899999999999997,4.719764011799414
1989-01-31,0.355,-9.014084507042263
1989-02-28,0.32299999999999995,-7.120743034055718
1989-03-31,0.3,8.666666666666675
1989-04-30,0.326,-0.306748466257669
1989-05-31,0.325,-1.8461538461538478
1989-06-30,0.319,-4.075235109717871
1989-07-31,0.306,2.2875816993464073
1989-08-31,0.313,-4.472843450479237
1989-09-30,0.299,4.013377926421408
1989-10-31,0.311,-2.89389067524116
1989-11-30,0.302,-8.278145695364246
1989-12-31,0.27699999999999997,7.581227436823113
1990-01-31,0.298,-0.335570469798658
1990-02-28,0.297,-4.7138047138046995
1990-03-31,0.28300000000000003,-3.8869257950530067
1990-04-30,0.272,2.573529411764688
1990-05-31,0.27899999999999997,1.0752688172043021
1990-06-30,0.282,3.5460992907801456
1990-07-31,0.292,-5.136986301369868
1990-08-31,0.27699999999999997,-1.4440433212996204
1990-09-30,0.273,-2.564102564102566
1990-10-31,0.266,-3.383458646616544
1990-11-30,0.257,-0.3891050583657591
1990-12-31,0.256,-8.984374999999996
1991-01-31,0.233,0.42918454935621164
1991-02-28,0.23399999999999999,-0.8547008547008554
1991-03-31,0.23199999999999998,-8.189655172413788
1991-04-30,0.213,1.8779342723004713
1991-05-31,0.217,-1.3824884792626742
1991-06-30,0.214,7.476635514018698
1991-07-31,0.23,-7.391304347826093
1991-08-31,0.213,1.8779342723004713
1991-09-30,0.217,-6.91244239631337
1991-10-31,0.20199999999999999,4.950495049504956
1991-11-30,0.212,12.264150943396238
1991-12-31,0.23800000000000002,-5.882352941176487
1992-01-31,0.22399999999999998,2.2321428571428594
1992-02-29,0.22899999999999998,1.310043668122272
1992-03-31,0.23199999999999998,3.448275862068969
1992-04-30,0.24,-0.8333333333333226
1992-05-31,0.23800000000000002,-5.042016806722693
1992-06-30,0.226,11.946902654867255
1992-07-31,0.253,0.0
1992-08-31,0.253,4.347826086956526
1992-09-30,0.264,8.712121212121199
1992-10-31,0.287,-9.40766550522647
1992-11-30,0.26,3.8461538461538494
1992-12-31,0.27,-2.222222222222224
1993-01-31,0.264,2.6515151515151536
1993-02-28,0.271,5.1660516605165885
1993-03-31,0.285,2.4561403508771953
1993-04-30,0.292,5.136986301369868
1993-05-31,0.307,-1.628664495114008
1993-06-30,0.302,1.986754966887419
1993-07-31,0.308,0.0
1993-08-31,0.308,1.9480519480519498
1993-09-30,0.314,-1.9108280254777086
1993-10-31,0.308,11.363636363636356
1993-11-30,0.34299999999999997,-5.247813411078706
1993-12-31,0.325,5.846153846153834
1994-01-31,0.344,-5.232558139534873
1994-02-28,0.326,0.306748466257669
1994-03-31,0.327,1.8348623853210855
1994-04-30,0.33299999999999996,-1.501501501501503
1994-05-31,0.32799999999999996,5.487804878048803
1994-06-30,0.34600000000000003,2.0231213872832225
1994-07-31,0.353,4.815864022662894
1994-08-31,0.37,-1.8918918918918937
1994-09-30,0.363,3.8567493112947693
1994-10-31,0.377,3.4482758620689684
1994-11-30,0.39,-0.5128205128205274
1994-12-31,0.38799999999999996,12.886597938144329
1995-01-31,0.43799999999999994,-7.762557077625567
1995-02-28,0.40399999999999997,-3.2178217821782074
1995-03-31,0.391,1.7902813299232612
1995-04-30,0.39799999999999996,-2.512562814070354
1995-05-31,0.38799999999999996,0.0
1995-06-30,0.38799999999999996,-3.6082474226804018
1995-07-31,0.374,-3.2085561497326083
1995-08-31,0.36200000000000004,4.696132596685071
1995-09-30,0.379,3.166226912928763
1995-10-31,0.391,-5.8823529411764754
1995-11-30,0.368,8.695652173913052
1995-12-31,0.4,-9.250000000000009
1996-01-31,0.363,2.479338842975224
1996-02-29,0.37200000000000005,-1.8817204301075432
1996-03-31,0.365,-3.013698630136989
1996-04-30,0.354,4.237288135593224
1996-05-31,0.369,6.233062330623311
1996-06-30,0.392,-4.5918367346938815
1996-07-31,0.374,-4.278074866310164
1996-08-31,0.358,-2.234636871508382
1996-09-30,0.35,-3.9999999999999885
1996-10-31,0.336,-4.761904761904765
1996-11-30,0.32,4.374999999999987
1996-12-31,0.33399999999999996,4.790419161676651
1997-01-31,0.35,1.42857142857143
1997-02-28,0.355,4.7887323943662174
1997-03-31,0.37200000000000005,-2.1505376344086184
1997-04-30,0.364,1.923076923076925
1997-05-31,0.371,-7.27762803234502
1997-06-30,0.344,8.720930232558148
1997-07-31,0.374,2.4064171122994527
1997-08-31,0.38299999999999995,0.5221932114882657
1997-09-30,0.385,2.5974025974025996
1997-10-31,0.395,2.2784810126582156
1997-11-30,0.40399999999999997,2.7227722772277256
1997-12-31,0.415,-6.265060240963847
1998-01-31,0.389,1.0282776349614262
1998-02-28,0.39299999999999996,2.7989821882951684
1998-03-31,0.40399999999999997,-0.4950495049504818
1998-04-30,0.402,1.4925373134328233
1998-05-31,0.408,-3.676470588235298
1998-06-30,0.39299999999999996,5.0890585241730335
1998-07-31,0.413,6.053268765133164
1998-08-31,0.43799999999999994,2.968036529680381
1998-09-30,0.451,0.22172949002217313
1998-10-31,0.452,7.743362831858414
1998-11-30,0.48700000000000004,-4.312114989733063
1998-12-31,0.466,7.081545064377677
1999-01-31,0.499,6.41282565130261
1999-02-28,0.531,-5.838041431261775
1999-03-31,0.5,1.4000000000000012
1999-04-30,0.507,-0.394477317554241
1999-05-31,0.505,0.3960396039603964
1999-06-30,0.507,1.9723865877712048
1999-07-31,0.517,0.580270793036751
1999-08-31,0.52,5.000000000000004
1999-09-30,0.546,-0.1831501831501833
1999-10-31,0.545,0.5504587155963103
1999-11-30,0.5479999999999999,-3.4671532846715163
1999-12-31,0.529,-1.5122873345935741
2000-01-31,0.521,0.19193857965451072
2000-02-29,0.522,-0.1915708812260538
2000-03-31,0.521,-4.606525911708246
2000-04-30,0.49700000000000005,-4.22535211267606
2000-05-31,0.47600000000000003,8.823529411764701
2000-06-30,0.518,-10.231660231660229
2000-07-31,0.465,-5.1612903225806495
2000-08-31,0.441,-7.256235827664405
2000-09-30,0.409,-2.9339853300733387
2000-10-31,0.397,-5.541561712846352
2000-11-30,0.375,4.266666666666671
2000-12-31,0.391,2.55754475703325
2001-01-31,0.401,-1.9950124688279458
2001-02-28,0.39299999999999996,-3.3078880407124576
2001-03-31,0.38,-10.263157894736837
2001-04-30,0.341,9.384164222873892
2001-05-31,0.373,-3.4852546916890113
2001-06-30,0.36,-5.555555555555546
2001-07-31,0.34,-2.35294117647059
2001-08-31,0.332,-6.927710843373499
2001-09-30,0.309,11.97411003236247
2001-10-31,0.34600000000000003,-11.560693641618506
2001-11-30,0.306,3.921568627450984
2001-12-31,0.318,-4.7169811320754755
2002-01-31,0.303,-1.3201320132013215
2002-02-28,0.299,7.357859531772581
2002-03-31,0.321,0.9345794392523372
2002-04-30,0.324,9.25925925925925
2002-05-31,0.354,-7.909604519774003
2002-06-30,0.326,-3.06748466257669
2002-07-31,0.316,8.860759493670876
2002-08-31,0.344,-1.4534883720930247
2002-09-30,0.33899999999999997,-0.5899705014749105
2002-10-31,0.337,-3.5608308605341277
2002-11-30,0.325,-15.999999999999998
2002-12-31,0.273,2.930402930402933
2003-01-31,0.281,6.761565836298917
2003-02-28,0.3,-2.3333333333333357
2003-03-31,0.293,9.55631399317407
2003-04-30,0.321,-0.6230529595015581
2003-05-31,0.319,2.5078369905956137
2003-06-30,0.327,3.058103975535171
2003-07-31,0.337,-1.7804154302670638
2003-08-31,0.331,3.323262839879157
2003-09-30,0.342,1.4619883040935684
2003-10-31,0.34700000000000003,5.475504322766559
2003-11-30,0.366,0.0
2003-12-31,0.366,6.557377049180333
2004-01-31,0.39,2.0512820512820387
2004-02-29,0.39799999999999996,2.7638190954773894
2004-03-31,0.409,-0.24449877750611268
2004-04-30,0.408,4.90196078431373
2004-05-31,0.428,-3.504672897196265
2004-06-30,0.413,5.326876513317196
2004-07-31,0.435,1.3793103448275874
2004-08-31,0.441,0.680272108843538
2004-09-30,0.444,3.153153153153143
2004-10-31,0.45799999999999996,-1.7467248908296837
2004-11-30,0.45,5.555555555555548
2004-12-31,0.475,9.052631578947377
2005-01-31,0.518,-6.56370656370657
2005-02-28,0.484,0.8264462809917362
2005-03-31,0.488,-1.6393442622950833
2005-04-30,0.48,1.250000000000001
2005-05-31,0.486,5.967078189300417
2005-06-30,0.515,1.1650485436893214
2005-07-31,0.521,-3.646833013435704
2005-08-31,0.502,0.0
2005-09-30,0.502,-2.5896414342629503
2005-10-31,0.489,2.6584867075664644
2005-11-30,0.502,-3.1872509960159388
2005-12-31,0.486,4.732510288065848
2006-01-31,0.509,9.626719056974446
2006-02-28,0.5579999999999999,-1.433691756272383
2006-03-31,0.55,2.0000000000000018
2006-04-30,0.561,-0.3565062388592001
2006-05-31,0.5589999999999999,-1.7889087656529534
2006-06-30,0.5489999999999999,-3.4608378870673784
2006-07-31,0.53,5.283018867924512
2006-08-31,0.5579999999999999,-0.3584229390680808
2006-09-30,0.556,-2.3381294964028996
2006-10-31,0.5429999999999999,-2.5782688766114004
2006-11-30,0.529,1.7013232514177499
2006-12-31,0.5379999999999999,-8.178438661710025
2007-01-31,0.494,-5.870445344129549
2007-02-28,0.465,-9.462365591397845
2007-03-31,0.42100000000000004,-4.513064133016631
2007-04-30,0.402,-9.203980099502495
2007-05-31,0.365,-2.4657534246575215
2007-06-30,0.35600000000000004,-5.898876404494387
2007-07-31,0.335,3.2835820895522416
2007-08-31,0.34600000000000003,-3.7572254335260307
2007-09-30,0.33299999999999996,-1.2012012012012023
2007-10-31,0.32899999999999996,-3.9513677811550028
2007-11-30,0.316,-1.2658227848101278
2007-12-31,0.312,3.525641025641011
2008-01-31,0.32299999999999995,0.9287925696594609
2008-02-29,0.326,-1.226993865030676
2008-03-31,0.322,4.0372670807453455
2008-04-30,0.335,-0.298507462686584
2008-05-31,0.33399999999999996,-6.5868263473053785
2008-06-30,0.312,-7.371794871794879
2008-07-31,0.289,-1.3840830449827002
2008-08-31,0.285,-3.859649122807021
2008-09-30,0.27399999999999997,-2.5547445255474277
2008-10-31,0.267,1.1235955056179785
2008-11-30,0.27,-10.37037037037038
2008-12-31,0.242,-12.396694214876034
2009-01-31,0.212,-5.660377358490558
2009-02-28,0.2,-2.0000000000000018
2009-03-31,0.196,-6.632653061224496
2009-04-30,0.183,-1.6393442622950833
2009-05-31,0.18,7.2222222222222285
2009-06-30,0.193,1.0362694300518145
2009-07-31,0.195,-4.615384615384605
2009-08-31,0.18600000000000003,1.612903225806423
2009-09-30,0.18899999999999997,8.994708994709018
2009-10-31,0.20600000000000002,8.252427184466013
2009-11-30,0.223,0.4484304932735305
2009-12-31,0.22399999999999998,0.0
2010-01-31,0.22399999999999998,-7.58928571428571
2010-02-28,0.207,5.314009661835754
2010-03-31,0.218,-5.9633027522935835
2010-04-30,0.205,1.9512195121951237
2010-05-31,0.209,1.4354066985645948
2010-06-30,0.212,9.9056603773585
2010-07-31,0.233,-9.012875536480694
2010-08-31,0.212,3.7735849056603805
2010-09-30,0.22,-1.8181818181818072
2010-10-31,0.21600000000000003,6.481481481481474
2010-11-30,0.23,-3.0434782608695676
2010-12-31,0.223,16.143497757847534
2011-01-31,0.259,2.702702702702705
2011-02-28,0.266,3.383458646616544
2011-03-31,0.275,5.454545454545439
2011-04-30,0.29,3.448275862068969
2011-05-31,0.3,1.6666666666666683
2011-06-30,0.305,-1.6393442622950833
2011-07-31,0.3,8.666666666666675
2011-08-31,0.326,1.226993865030676
2011-09-30,0.33,2.727272727272713
2011-10-31,0.33899999999999997,-0.8849557522123739
2011-11-30,0.336,1.7857142857142874
2011-12-31,0.342,-1.4619883040935684
2012-01-31,0.337,6.231454005934707
2012-02-29,0.358,-0.2793296089385322
2012-03-31,0.35700000000000004,1.4005602240896369
2012-04-30,0.36200000000000004,0.0
2012-05-31,0.36200000000000004,-3.591160220994493
2012-06-30,0.349,1.1461318051575944
2012-07-31,0.353,0.0
2012-08-31,0.353,-3.682719546742198
2012-09-30,0.34,-6.7647058823529465
2012-10-31,0.317,2.8391167192429045
2012-11-30,0.326,4.294478527607366
2012-12-31,0.34,-0.2941176470588401
2013-01-31,0.33899999999999997,1.7699115044247804
2013-02-28,0.345,-9.85507246376811
2013-03-31,0.311,15.434083601286169
2013-04-30,0.359,-3.064066852367691
2013-05-31,0.348,7.471264367816099
2013-06-30,0.374,-7.219251336898387
2013-07-31,0.34700000000000003,-1.7291066282420764
2013-08-31,0.341,2.932551319648096
2013-09-30,0.35100000000000003,6.552706552706542
2013-10-31,0.374,-2.941176470588238
2013-11-30,0.363,2.203856749311297
2013-12-31,0.371,-1.617250673854449
2014-01-31,0.365,3.013698630136989
2014-02-28,0.376,0.7978723404255326
2014-03-31,0.379,10.026385224274414
2014-04-30,0.41700000000000004,-4.076738609112713
2014-05-31,0.4,-2.2500000000000018
2014-06-30,0.391,8.951406649616361
2014-07-31,0.426,1.1737089201877946
2014-08-31,0.431,0.23201856148493188
2014-09-30,0.43200000000000005,0.0
2014-10-31,0.43200000000000005,-6.481481481481499
2014-11-30,0.40399999999999997,4.207920792079226
2014-12-31,0.42100000000000004,4.038004750593801
2015-01-31,0.43799999999999994,-0.9132420091324084
2015-02-28,0.434,-0.23041474654377903
2015-03-31,0.433,1.8475750577367223
2015-04-30,0.441,3.40136054421769
2015-05-31,0.456,5.2631578947368345
2015-06-30,0.48,-0.624999999999989
2015-07-31,0.47700000000000004,-1.8867924528302018
2015-08-31,0.46799999999999997,-5.982905982905977
2015-09-30,0.44,3.181818181818172
2015-10-31,0.45399999999999996,0.8810572687224677
2015-11-30,0.45799999999999996,-10.26200873362444
2015-12-31,0.41100000000000003,12.165450121654498
2016-01-31,0.461,-4.555314533622563
2016-02-29,0.44,4.545454545454549
2016-03-31,0.46,-8.69565217391305
2016-04-30,0.42,-3.095238095238085
2016-05-31,0.40700000000000003,-3.4398034398034563
2016-06-30,0.39299999999999996,-3.5623409669211092
2016-07-31,0.379,-0.7915567282321907
2016-08-31,0.376,0.2659574468085109
2016-09-30,0.377,-3.713527851458889
2016-10-31,0.363,3.030303030303033
2016-11-30,0.374,0.0
2016-12-31,0.374,-2.139037433155082
2017-01-31,0.366,5.737704918032792
2017-02-28,0.387,0.0
2017-03-31,0.387,8.010335917312654
2017-04-30,0.418,-3.5885167464114867
2017-05-31,0.40299999999999997,2.481389578163774
2017-06-30,0.413,-0.7263922518159813
2017-07-31,0.41,3.9024390243902474
2017-08-31,0.426,0.9389671361502356
2017-09-30,0.43,0.23255813953488394
2017-10-31,0.431,3.248259860788866
2017-11-30,0.445,3.820224719101127
2017-12-31,0.462,-8.658008658008654
2018-01-31,0.42200000000000004,12.55924170616112
2018-02-28,0.475,0.0
2018-03-31,0.475,-2.9473684210526225
2018-04-30,0.461,1.7353579175704883
2018-05-31,0.469,3.6247334754797476
2018-06-30,0.486,1.6460905349794255
2018-07-31,0.494,2.2267206477732815
2018-08-31,0.505,4.158415841584162
2018-09-30,0.526,-0.950570342205324
2018-10-31,0.521,-3.838771593090214
2018-11-30,0.501,1.5968063872255502
2018-12-31,0.509,3.5363457760314376
2019-01-31,0.527,-3.7950664136622425
2019-02-28,0.507,1.3806706114398433
2019-03-31,0.514,9.922178988326834
2019-04-30,0.565,-3.185840707964585
2019-05-31,0.547,-3.656307129798906
2019-06-30,0.527,7.590132827324485
2019-07-31,0.5670000000000001,-5.114638447971805
2019-08-31,0.5379999999999999,6.877323420074356
2019-09-30,0.575,-8.521739130434772
2019-10-31,0.526,-12.167300380228136
2019-11-30,0.462,2.380952380952371
2019-12-31,0.473,-1.268498942917537
2020-01-31,0.467,
